"ModuleGroup","ModuleMount","RouteFile","Crud5Complete","HttpMethod","Endpoint","PayloadContract","ResponseTypes","Notes"
"HC_C_Home_Visuals","/Image-Sliders","routes/HARRY_CLINTON/HC_C_Home_Visuals/Image_Sliders.js","Yes","GET","/API/HARRY-CLINTON/Image-Sliders/:id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_C_Home_Visuals","/Image-Sliders","routes/HARRY_CLINTON/HC_C_Home_Visuals/Image_Sliders.js","Yes","POST","/API/HARRY-CLINTON/Image-Sliders","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_C_Home_Visuals","/Image-Sliders","routes/HARRY_CLINTON/HC_C_Home_Visuals/Image_Sliders.js","Yes","PUT","/API/HARRY-CLINTON/Image-Sliders","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_C_Home_Visuals","/Image-Sliders","routes/HARRY_CLINTON/HC_C_Home_Visuals/Image_Sliders.js","Yes","DELETE","/API/HARRY-CLINTON/Image-Sliders","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_C_Home_Visuals","/Menu-Video","routes/HARRY_CLINTON/HC_C_Home_Visuals/Menu_Video.js","Yes","GET","/API/HARRY-CLINTON/Menu-Video","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_C_Home_Visuals","/Menu-Video","routes/HARRY_CLINTON/HC_C_Home_Visuals/Menu_Video.js","Yes","GET","/API/HARRY-CLINTON/Menu-Video/:id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_C_Home_Visuals","/Menu-Video","routes/HARRY_CLINTON/HC_C_Home_Visuals/Menu_Video.js","Yes","POST","/API/HARRY-CLINTON/Menu-Video","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_C_Home_Visuals","/Menu-Video","routes/HARRY_CLINTON/HC_C_Home_Visuals/Menu_Video.js","Yes","PUT","/API/HARRY-CLINTON/Menu-Video","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_C_Home_Visuals","/Menu-Video","routes/HARRY_CLINTON/HC_C_Home_Visuals/Menu_Video.js","Yes","DELETE","/API/HARRY-CLINTON/Menu-Video","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_D_Spotlight","/Spotlight-Entries","routes/HARRY_CLINTON/HC_D_Spotlight/Spotlight_Entries.js","Yes","GET","/API/HARRY-CLINTON/Spotlight-Entries","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_D_Spotlight","/Spotlight-Entries","routes/HARRY_CLINTON/HC_D_Spotlight/Spotlight_Entries.js","Yes","GET","/API/HARRY-CLINTON/Spotlight-Entries/:id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_D_Spotlight","/Spotlight-Entries","routes/HARRY_CLINTON/HC_D_Spotlight/Spotlight_Entries.js","Yes","POST","/API/HARRY-CLINTON/Spotlight-Entries","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_D_Spotlight","/Spotlight-Entries","routes/HARRY_CLINTON/HC_D_Spotlight/Spotlight_Entries.js","Yes","PUT","/API/HARRY-CLINTON/Spotlight-Entries","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_D_Spotlight","/Spotlight-Entries","routes/HARRY_CLINTON/HC_D_Spotlight/Spotlight_Entries.js","Yes","DELETE","/API/HARRY-CLINTON/Spotlight-Entries","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_D_Spotlight","/Spotlight-Media","routes/HARRY_CLINTON/HC_D_Spotlight/Spotlight_Media.js","Yes","GET","/API/HARRY-CLINTON/Spotlight-Media","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_D_Spotlight","/Spotlight-Media","routes/HARRY_CLINTON/HC_D_Spotlight/Spotlight_Media.js","Yes","GET","/API/HARRY-CLINTON/Spotlight-Media/:id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_D_Spotlight","/Spotlight-Media","routes/HARRY_CLINTON/HC_D_Spotlight/Spotlight_Media.js","Yes","POST","/API/HARRY-CLINTON/Spotlight-Media","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_D_Spotlight","/Spotlight-Media","routes/HARRY_CLINTON/HC_D_Spotlight/Spotlight_Media.js","Yes","PUT","/API/HARRY-CLINTON/Spotlight-Media","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_D_Spotlight","/Spotlight-Media","routes/HARRY_CLINTON/HC_D_Spotlight/Spotlight_Media.js","Yes","DELETE","/API/HARRY-CLINTON/Spotlight-Media","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_E_Style_by_HC","/Style-Collection-Media","routes/HARRY_CLINTON/HC_E_Style_by_HC/Style_Collection_Media.js","Yes","GET","/API/HARRY-CLINTON/Style-Collection-Media","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_E_Style_by_HC","/Style-Collection-Media","routes/HARRY_CLINTON/HC_E_Style_by_HC/Style_Collection_Media.js","Yes","GET","/API/HARRY-CLINTON/Style-Collection-Media/:id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_E_Style_by_HC","/Style-Collection-Media","routes/HARRY_CLINTON/HC_E_Style_by_HC/Style_Collection_Media.js","Yes","POST","/API/HARRY-CLINTON/Style-Collection-Media","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_E_Style_by_HC","/Style-Collection-Media","routes/HARRY_CLINTON/HC_E_Style_by_HC/Style_Collection_Media.js","Yes","PUT","/API/HARRY-CLINTON/Style-Collection-Media","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_E_Style_by_HC","/Style-Collection-Media","routes/HARRY_CLINTON/HC_E_Style_by_HC/Style_Collection_Media.js","Yes","DELETE","/API/HARRY-CLINTON/Style-Collection-Media","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_E_Style_by_HC","/Style-Collections","routes/HARRY_CLINTON/HC_E_Style_by_HC/Style_Collections.js","Yes","GET","/API/HARRY-CLINTON/Style-Collections","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_E_Style_by_HC","/Style-Collections","routes/HARRY_CLINTON/HC_E_Style_by_HC/Style_Collections.js","Yes","GET","/API/HARRY-CLINTON/Style-Collections/:id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_E_Style_by_HC","/Style-Collections","routes/HARRY_CLINTON/HC_E_Style_by_HC/Style_Collections.js","Yes","POST","/API/HARRY-CLINTON/Style-Collections","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_E_Style_by_HC","/Style-Collections","routes/HARRY_CLINTON/HC_E_Style_by_HC/Style_Collections.js","Yes","PUT","/API/HARRY-CLINTON/Style-Collections","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_E_Style_by_HC","/Style-Collections","routes/HARRY_CLINTON/HC_E_Style_by_HC/Style_Collections.js","Yes","DELETE","/API/HARRY-CLINTON/Style-Collections","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_F_Appointments","/Appointment-Date-Slots","routes/HARRY_CLINTON/HC_F_Appointments/AppointmentDateSlots.js","Yes","GET","/API/HARRY-CLINTON/Appointment-Date-Slots","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_F_Appointments","/Appointment-Date-Slots","routes/HARRY_CLINTON/HC_F_Appointments/AppointmentDateSlots.js","Yes","GET","/API/HARRY-CLINTON/Appointment-Date-Slots/:id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_F_Appointments","/Appointment-Date-Slots","routes/HARRY_CLINTON/HC_F_Appointments/AppointmentDateSlots.js","Yes","POST","/API/HARRY-CLINTON/Appointment-Date-Slots","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_F_Appointments","/Appointment-Date-Slots","routes/HARRY_CLINTON/HC_F_Appointments/AppointmentDateSlots.js","Yes","PUT","/API/HARRY-CLINTON/Appointment-Date-Slots","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_F_Appointments","/Appointment-Date-Slots","routes/HARRY_CLINTON/HC_F_Appointments/AppointmentDateSlots.js","Yes","DELETE","/API/HARRY-CLINTON/Appointment-Date-Slots","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_F_Appointments","/Appointment-Slot-Blocks","routes/HARRY_CLINTON/HC_F_Appointments/AppointmentSlotBlocks.js","Yes","GET","/API/HARRY-CLINTON/Appointment-Slot-Blocks","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_F_Appointments","/Appointment-Slot-Blocks","routes/HARRY_CLINTON/HC_F_Appointments/AppointmentSlotBlocks.js","Yes","GET","/API/HARRY-CLINTON/Appointment-Slot-Blocks/:id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_F_Appointments","/Appointment-Slot-Blocks","routes/HARRY_CLINTON/HC_F_Appointments/AppointmentSlotBlocks.js","Yes","POST","/API/HARRY-CLINTON/Appointment-Slot-Blocks","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_F_Appointments","/Appointment-Slot-Blocks","routes/HARRY_CLINTON/HC_F_Appointments/AppointmentSlotBlocks.js","Yes","PUT","/API/HARRY-CLINTON/Appointment-Slot-Blocks","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_F_Appointments","/Appointment-Slot-Blocks","routes/HARRY_CLINTON/HC_F_Appointments/AppointmentSlotBlocks.js","Yes","DELETE","/API/HARRY-CLINTON/Appointment-Slot-Blocks","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_F_Appointments","/Appointment-Time-Slots","routes/HARRY_CLINTON/HC_F_Appointments/AppointmentTimeSlots.js","Yes","GET","/API/HARRY-CLINTON/Appointment-Time-Slots","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_F_Appointments","/Appointment-Time-Slots","routes/HARRY_CLINTON/HC_F_Appointments/AppointmentTimeSlots.js","Yes","GET","/API/HARRY-CLINTON/Appointment-Time-Slots/:id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_F_Appointments","/Appointment-Time-Slots","routes/HARRY_CLINTON/HC_F_Appointments/AppointmentTimeSlots.js","Yes","POST","/API/HARRY-CLINTON/Appointment-Time-Slots","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_F_Appointments","/Appointment-Time-Slots","routes/HARRY_CLINTON/HC_F_Appointments/AppointmentTimeSlots.js","Yes","PUT","/API/HARRY-CLINTON/Appointment-Time-Slots","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_F_Appointments","/Appointment-Time-Slots","routes/HARRY_CLINTON/HC_F_Appointments/AppointmentTimeSlots.js","Yes","DELETE","/API/HARRY-CLINTON/Appointment-Time-Slots","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_F_Appointments","/Appointment-Time-Slots","routes/HARRY_CLINTON/HC_F_Appointments/AppointmentTimeSlots.js","Yes","GET","/API/HARRY-CLINTON/Appointment-Time-Slots/by-date/:appointment_date_slot_id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_F_Appointments","/Custom-Appointments","routes/HARRY_CLINTON/HC_F_Appointments/CustomAppointments.js","Yes","GET","/API/HARRY-CLINTON/Custom-Appointments","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_F_Appointments","/Custom-Appointments","routes/HARRY_CLINTON/HC_F_Appointments/CustomAppointments.js","Yes","GET","/API/HARRY-CLINTON/Custom-Appointments/:id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_F_Appointments","/Custom-Appointments","routes/HARRY_CLINTON/HC_F_Appointments/CustomAppointments.js","Yes","POST","/API/HARRY-CLINTON/Custom-Appointments","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_F_Appointments","/Custom-Appointments","routes/HARRY_CLINTON/HC_F_Appointments/CustomAppointments.js","Yes","PUT","/API/HARRY-CLINTON/Custom-Appointments","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"HC_F_Appointments","/Custom-Appointments","routes/HARRY_CLINTON/HC_F_Appointments/CustomAppointments.js","Yes","DELETE","/API/HARRY-CLINTON/Custom-Appointments","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"I_ Shipping_&_Delivery","/Courier-Partners","routes/HARRY_CLINTON/I_ Shipping_&_Delivery/Courier_Partners.js","Yes","GET","/API/HARRY-CLINTON/Courier-Partners","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"I_ Shipping_&_Delivery","/Courier-Partners","routes/HARRY_CLINTON/I_ Shipping_&_Delivery/Courier_Partners.js","Yes","GET","/API/HARRY-CLINTON/Courier-Partners/:id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"I_ Shipping_&_Delivery","/Courier-Partners","routes/HARRY_CLINTON/I_ Shipping_&_Delivery/Courier_Partners.js","Yes","POST","/API/HARRY-CLINTON/Courier-Partners","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"I_ Shipping_&_Delivery","/Courier-Partners","routes/HARRY_CLINTON/I_ Shipping_&_Delivery/Courier_Partners.js","Yes","PUT","/API/HARRY-CLINTON/Courier-Partners","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"I_ Shipping_&_Delivery","/Courier-Partners","routes/HARRY_CLINTON/I_ Shipping_&_Delivery/Courier_Partners.js","Yes","DELETE","/API/HARRY-CLINTON/Courier-Partners","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"I_ Shipping_&_Delivery","/Shipment-Events","routes/HARRY_CLINTON/I_ Shipping_&_Delivery/Shipment_Events.js","Yes","GET","/API/HARRY-CLINTON/Shipment-Events","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"I_ Shipping_&_Delivery","/Shipment-Events","routes/HARRY_CLINTON/I_ Shipping_&_Delivery/Shipment_Events.js","Yes","GET","/API/HARRY-CLINTON/Shipment-Events/:id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"I_ Shipping_&_Delivery","/Shipment-Events","routes/HARRY_CLINTON/I_ Shipping_&_Delivery/Shipment_Events.js","Yes","POST","/API/HARRY-CLINTON/Shipment-Events","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"I_ Shipping_&_Delivery","/Shipment-Events","routes/HARRY_CLINTON/I_ Shipping_&_Delivery/Shipment_Events.js","Yes","PUT","/API/HARRY-CLINTON/Shipment-Events","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"I_ Shipping_&_Delivery","/Shipment-Events","routes/HARRY_CLINTON/I_ Shipping_&_Delivery/Shipment_Events.js","Yes","DELETE","/API/HARRY-CLINTON/Shipment-Events","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"I_ Shipping_&_Delivery","/Shipments","routes/HARRY_CLINTON/I_ Shipping_&_Delivery/Shipments.js","Yes","GET","/API/HARRY-CLINTON/Shipments","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"I_ Shipping_&_Delivery","/Shipments","routes/HARRY_CLINTON/I_ Shipping_&_Delivery/Shipments.js","Yes","GET","/API/HARRY-CLINTON/Shipments/:id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"I_ Shipping_&_Delivery","/Shipments","routes/HARRY_CLINTON/I_ Shipping_&_Delivery/Shipments.js","Yes","POST","/API/HARRY-CLINTON/Shipments","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"I_ Shipping_&_Delivery","/Shipments","routes/HARRY_CLINTON/I_ Shipping_&_Delivery/Shipments.js","Yes","PUT","/API/HARRY-CLINTON/Shipments","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"I_ Shipping_&_Delivery","/Shipments","routes/HARRY_CLINTON/I_ Shipping_&_Delivery/Shipments.js","Yes","DELETE","/API/HARRY-CLINTON/Shipments","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"J_Returns_&_Refunds","/Refunds","routes/HARRY_CLINTON/J_Returns_&_Refunds/Refunds.js","Yes","GET","/API/HARRY-CLINTON/Refunds","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"J_Returns_&_Refunds","/Refunds","routes/HARRY_CLINTON/J_Returns_&_Refunds/Refunds.js","Yes","GET","/API/HARRY-CLINTON/Refunds/:id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"J_Returns_&_Refunds","/Refunds","routes/HARRY_CLINTON/J_Returns_&_Refunds/Refunds.js","Yes","POST","/API/HARRY-CLINTON/Refunds","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"J_Returns_&_Refunds","/Refunds","routes/HARRY_CLINTON/J_Returns_&_Refunds/Refunds.js","Yes","PUT","/API/HARRY-CLINTON/Refunds","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"J_Returns_&_Refunds","/Refunds","routes/HARRY_CLINTON/J_Returns_&_Refunds/Refunds.js","Yes","DELETE","/API/HARRY-CLINTON/Refunds","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"J_Returns_&_Refunds","/Returns","routes/HARRY_CLINTON/J_Returns_&_Refunds/Returns.js","Yes","GET","/API/HARRY-CLINTON/Returns","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"J_Returns_&_Refunds","/Returns","routes/HARRY_CLINTON/J_Returns_&_Refunds/Returns.js","Yes","GET","/API/HARRY-CLINTON/Returns/:id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"J_Returns_&_Refunds","/Returns","routes/HARRY_CLINTON/J_Returns_&_Refunds/Returns.js","Yes","POST","/API/HARRY-CLINTON/Returns","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"J_Returns_&_Refunds","/Returns","routes/HARRY_CLINTON/J_Returns_&_Refunds/Returns.js","Yes","PUT","/API/HARRY-CLINTON/Returns","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"J_Returns_&_Refunds","/Returns","routes/HARRY_CLINTON/J_Returns_&_Refunds/Returns.js","Yes","DELETE","/API/HARRY-CLINTON/Returns","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/FAQs","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/FAQs.js","Yes","GET","/API/HARRY-CLINTON/FAQs","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/FAQs","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/FAQs.js","Yes","GET","/API/HARRY-CLINTON/FAQs/:id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/FAQs","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/FAQs.js","Yes","POST","/API/HARRY-CLINTON/FAQs","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/FAQs","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/FAQs.js","Yes","PUT","/API/HARRY-CLINTON/FAQs","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/FAQs","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/FAQs.js","Yes","DELETE","/API/HARRY-CLINTON/FAQs","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/Legal-Page-Headers","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/Legal_Page_Headers.js","Yes","GET","/API/HARRY-CLINTON/Legal-Page-Headers","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/Legal-Page-Headers","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/Legal_Page_Headers.js","Yes","GET","/API/HARRY-CLINTON/Legal-Page-Headers/:id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/Legal-Page-Headers","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/Legal_Page_Headers.js","Yes","POST","/API/HARRY-CLINTON/Legal-Page-Headers","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/Legal-Page-Headers","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/Legal_Page_Headers.js","Yes","PUT","/API/HARRY-CLINTON/Legal-Page-Headers","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/Legal-Page-Headers","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/Legal_Page_Headers.js","Yes","DELETE","/API/HARRY-CLINTON/Legal-Page-Headers","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/Legal-Page-Sections","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/Legal_Page_Sections.js","Yes","GET","/API/HARRY-CLINTON/Legal-Page-Sections","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/Legal-Page-Sections","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/Legal_Page_Sections.js","Yes","GET","/API/HARRY-CLINTON/Legal-Page-Sections/:id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/Legal-Page-Sections","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/Legal_Page_Sections.js","Yes","POST","/API/HARRY-CLINTON/Legal-Page-Sections","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/Legal-Page-Sections","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/Legal_Page_Sections.js","Yes","PUT","/API/HARRY-CLINTON/Legal-Page-Sections","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/Legal-Page-Sections","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/Legal_Page_Sections.js","Yes","DELETE","/API/HARRY-CLINTON/Legal-Page-Sections","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/Newsletter-Subscriptions","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/Newsletter_Subscriptions.js","Yes","GET","/API/HARRY-CLINTON/Newsletter-Subscriptions","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/Newsletter-Subscriptions","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/Newsletter_Subscriptions.js","Yes","GET","/API/HARRY-CLINTON/Newsletter-Subscriptions/:id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/Newsletter-Subscriptions","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/Newsletter_Subscriptions.js","Yes","POST","/API/HARRY-CLINTON/Newsletter-Subscriptions","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
